age,study_hours,attendance_rate,assignments_submitted,parental_support,internet_access,gender,school_type,extracurricular_hours,sleep_hours,final_grade
15.0,16.54569093667399,66.4267558298103,7.0,5.0,0.0,Female,Public,12.304246875303042,,16.116553859384453
17.0,,,5.0,3.0,1.0,,Public,9.993221102196255,5.572180559986868,17.483496850992694
17.0,14.253432890641625,63.24262000912402,0.0,5.0,,Male,Private,6.976570894244531,6.920302124087103,18.05638212650739
20.0,2.169403070337932,56.55142529061495,7.0,3.0,1.0,Female,Private,4.432761593864353,6.425950970090428,8.319538830315995
,12.80073368449797,64.73661378883457,,,0.0,Male,Private,1.8660504368284632,8.959198703793085,3.8838447667080107
21.0,23.947193555386868,63.091078279039955,8.0,4.0,0.0,,Public,7.404777418670756,5.482285313258625,23.03573693750781
,15.064506477841528,81.88557119433568,7.0,5.0,1.0,Male,Private,10.79398430054846,5.207806355667691,20.527489691904275
19.0,13.46355080662641,97.72480142273898,5.0,1.0,0.0,,Private,8.223648172560726,9.74851777270345,18.716639722727198
17.0,15.084530977950562,84.28718661652418,1.0,2.0,0.0,Female,Private,10.822228789356942,9.697099683335077,17.191337886169293
17.0,16.773864343140044,96.33247040322848,8.0,1.0,0.0,Male,Private,5.028295085152511,9.960789789505606,12.16856630890177
21.0,18.29410122344732,89.20661293042217,7.0,1.0,0.0,Male,Public,1.0019409458302202,7.410283477278023,14.209081818039158
17.0,13.855599184210291,86.39388110355867,3.0,1.0,1.0,Male,Private,11.56646889048865,,14.369030774369065
17.0,17.12459801196842,70.70309701066708,1.0,5.0,1.0,Female,Public,3.2958616774433396,9.281006444423184,22.755722136268407
,23.3832540138068,66.23972514316843,5.0,2.0,0.0,,Public,9.244275903540359,4.870689905545843,23.783579304846246
17.0,20.031253997163574,92.31386862364596,0.0,4.0,0.0,Female,Private,12.064391168320999,4.933565956174936,18.4627344244284
17.0,26.701501079284895,95.26966164645026,,1.0,0.0,,Public,2.0866500276701503,5.160385404916528,19.334677116073102
18.0,11.716148208241417,72.5941246825466,0.0,5.0,0.0,Male,Public,8.977420650199138,7.920513012358557,7.963717019165625
21.0,23.380947537510075,,5.0,,0.0,Male,Private,10.340615427601406,4.643194319363935,17.814983042446762
21.0,11.046631800387026,89.62655294532352,4.0,4.0,1.0,,Private,11.197963002283867,8.669689774070596,21.663088539429484
19.0,16.76783073370232,64.25344202361458,9.0,3.0,0.0,Female,Private,2.214999167122314,4.349509575748325,13.675461175248547
17.0,18.662382646190498,50.49439325084604,2.0,2.0,1.0,Male,Private,12.376742429690571,,5.601756900217881
15.0,12.446114040477639,90.2494279488061,5.0,2.0,,Female,Private,1.4122284922570494,,18.02962907647785
20.0,15.439821387371378,75.8707094408449,3.0,1.0,0.0,Female,Public,7.79375202235211,6.275029011699404,9.978548756538574
21.0,19.552305512259206,84.26053731692346,5.0,3.0,1.0,,Private,6.651190442968199,,14.87430081857179
,11.44864550844046,,3.0,2.0,0.0,Male,Public,3.326491113533299,9.801183740312219,5.556539239357878
19.0,,77.05869150690526,0.0,1.0,,Male,Public,4.528961121708588,5.138090844133753,6.29137987177679
16.0,8.077016876363256,75.1597036289483,4.0,3.0,0.0,Male,Private,2.4665367493335277,,11.252651568701744
14.0,24.698457213641923,64.53310606741317,7.0,,1.0,Female,Public,6.385892922318801,8.153571424071796,24.609088253407663
19.0,20.00663067399796,65.25969172199763,,1.0,1.0,Male,Public,0.5326639135584027,6.453058993199404,20.679461538774984
20.0,14.551372118361106,89.82710330148228,9.0,,1.0,Male,Private,13.333729129442332,8.437785592965648,18.350063371456734
18.0,12.986658943816343,72.45146227929685,8.0,4.0,0.0,Female,Private,2.4523100255489294,,17.764216603117468
,12.464858686044881,58.17631043040602,3.0,2.0,1.0,,Public,13.290266346839228,5.08084932279385,10.784357760020704
18.0,14.321021798714925,,9.0,1.0,1.0,Female,Public,12.95366100201005,5.175905568265967,2.60711603668671
14.0,14.757520692255868,73.64600584308897,8.0,5.0,,Female,Public,,6.452324573365963,19.662223374663274
14.0,21.276131233172908,73.24775118088652,7.0,1.0,0.0,Male,,7.465885683226385,5.015270628010424,19.380968741365635
19.0,,82.6729139102698,2.0,2.0,1.0,Female,Public,4.528703108017221,6.162384914234894,17.852431374275646
17.0,,,5.0,2.0,0.0,,Private,14.953118999632952,7.874149162375085,18.9842221655711
17.0,10.771857560052979,57.17378520671073,,3.0,1.0,Female,,,8.876908752003128,18.933726284056654
